#mpa_vJun23_CHOCOPhlAnSGB_202307																																																																																																																				
clade_name	SRR22212915	SRR22212916	SRR22212917	SRR22212919	SRR22212920	SRR22212921	SRR22212922	SRR22212927	SRR22212929	SRR22212932	SRR22212934	SRR22212935	SRR22212936	SRR22212938	SRR22212939	SRR22212940	SRR22212941	SRR22212944	SRR22212945	SRR22212946	SRR22212947	SRR22212950	SRR22212951	SRR22212953	SRR22212954	SRR22212957	SRR22212958	SRR22212960	SRR22212967	SRR22212971	SRR22212972	SRR22212973	SRR22212974	SRR22212977	SRR22212978	SRR22212981	SRR22212982	SRR22212984	SRR22212985	SRR22212987	SRR22212988	SRR22212990	SRR22212993	SRR22212994	SRR22212996	SRR22212997	SRR22213000	SRR22213002	SRR22213003	SRR22213004	SRR22213005	SRR22213008	SRR22213011	SRR22213015	SRR22213018	SRR22213019	SRR22213021	SRR22213022	SRR22213025	SRR22213030	SRR22213032	SRR22213034	SRR22213035	SRR22213037	SRR22213038	SRR22213040	SRR22213043	SRR22213044	SRR22213046	SRR22213049	SRR22213051	SRR22213053	SRR22213054	SRR22213055	SRR22213059	SRR22213065	SRR22213066	SRR22213068	SRR22213073	SRR22213074	SRR22213075	SRR22213078	SRR22213079	SRR22213080	SRR22213082	SRR22213083	SRR22213084	SRR22213085	SRR22213087	SRR22213088	SRR22213090	SRR22213091	SRR22213093	SRR22213094	SRR22213096	SRR22213098	SRR22213099	SRR22213101	SRR22213103	SRR22213104	SRR22213105	SRR22213107	SRR22213108	SRR22213109	SRR22213110	SRR22213114	SRR22213116	SRR22213117	SRR22213119	SRR22213122	SRR22213123	SRR22213124	SRR22213125	SRR22213126	SRR22213129	SRR22213131
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.2202793282144631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2715889214478514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004225726	0	0	0	0	0	0	0	0	0.005968188	0	0	0	0	0	0	0	1.1296491526724757	0	0	0	0	0	0	0	0.000707639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011463816	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1705	0.07723995	0	0	0	0.3230774799040985	0	0	0	0	0	0	0	0	0.10131	0	0	0	0	0	0	0	0.22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7579062875622529	1.3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2873137246582552
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.002946943	0	0	0	0	0	0.3015159237433863	0	0	0	0	0	0	9.08582	0	0	0.9162012600130542	0	0	0.6614976530951826	0	0	0.134049097	0	0	0	0	0	0	0	3.0732608613526637	0	0	0	0	0	0.1326305698999293	0	0	0.1897991446094383	0	0.7052797109701264	0	0	0	0	0.1847942466962818	0.5097830832391177	0	1.71842	1.6894244818652489	0	0	0	0	0.1712285281468174	0	0	0	0.61372	0	0	0.4068794449648113	0	0	0	0	0.840002016	0	0	0	0.2098344928514518	0.2298351913792466	0.055729544	0	0	3.033540550680465	0	0	0	0.6819092571617289	0	0.1511527669070948	0	0	0.2119445881860948	0.563180857	0	0	0.121339228	0	0	0	4.532566693290711	2.526623985052675	0	0.113766383	0	0	0	0	0	0.054422875	0	0	0.6129480150996193	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	79.60862636685437	15.764858488127722	69.51540339198007	8.422063103616006	53.64093711799399	63.01650449248199	37.49572174759496	46.043859409225206	23.83987008249101	10.907383594551392	72.80775167932909	33.82051525109734	63.74386347777154	21.78914	3.5845059679559377	58.37284379215842	1.5677023869081124	31.227354064068088	0	15.21445546279311	38.967007772315085	0.24212	2.3580263828487857	16.355687125093628	0	0	6.175588693521544	0	3.8639331054108568	0	12.973343113176742	30.0933	0	65.72438207412944	0	15.0725579	29.48681105897856	31.961662332018484	0	14.62814743557682	63.15678236242971	20.873249632105047	17.545689438614062	0	68.20809444414542	0	42.081052223899206	46.90110662503717	0	13.88832	5.361971933840482	38.12260545961946	0	0	0	1.909235497510483	36.896973706935455	0	0	10.51194	3.417839300292945	0	17.60895498864118	60.90645476691038	0	98.51306	11.608250565765657	8.392250679557884	66.50602303861231	0	71.46136	8.098952927062713	28.371403697526542	3.027654860945494	79.34579	95.00281	5.282565271358943	59.39233971861263	0	39.44584082590176	7.059881523266705	0	3.1129232728386067	74.89425941258055	36.29047	21.090107620111876	47.30712252860677	68.35332573222972	0.089353105	34.14797223459688	25.00642914912464	0	0	4.532539930115826	35.65754863166535	0	10.824372532792284	11.173992584230136	0	33.881651297332525	2.443199167214563	46.87867738176546	42.18056006410034	66.01723557379265	57.148720936925294	18.53171455463435	0.11644	0	6.690482645261141	21.268303511631206	0.6343745835736552	0.025974525	18.11908868981596	71.34720372396602	10.55665430687798	59.73639874342543
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4.901555265189161	0.5232517570844574	0	9.636805145302697	0	0	20.47367179354889	30.904089634072815	3.106794252603979	0	0	0.8251490218406692	0.1598164555793245	0.05908	0	0.3827150483389738	0.352360373	1.3654116807701762	12.650002536043278	0.034263581	19.691443653120675	16.80212	0.1903420149416146	0.1738311072764088	0.1910919645683477	96.92028	7.143731994768412	0.044218205	0	3.610690212070133	0.061414381	69.84848	0	4.854959708057296	4.010100328193361	21.74900341030009	0.6534959434397879	4.969707577576706	0.6789845284583812	0.2818176722012768	0.627210891	0.045644264	1.5883668661746462	8.153285005375848	0.9681564129563472	0	10.894761246994705	3.249056372117578	8.318874635400437	0.37766	0.013006683	0	0	2.5932668136322925	31.04349	0.3787821681861644	4.536454235318947	84.52243	0	0	0.5451729541677354	1.1080528419198787	0.081395239	7.103658179626042	65.02418	1.21524	2.378199810620259	0.039667077	0.3199810756280985	0.6937295021249611	6.346	0.021661603	0	0.7612019332943438	19.60834	2.80302	0.022158903	12.42588382596576	0.01126	2.8072057976298237	0.3094466620548631	0	0	8.306936791863397	6.29919	0.03293192	0.2231199266276778	0.5363758221251385	0	23.68796453042417	0.1114779960820834	11.50750305	0	0.1219062616027507	0.6884771875180149	0	0.5395898011242051	13.227895940460394	10.989801173539457	30.631149629629785	1.0251550552968411	18.40900048424919	0.8168675131343535	4.379196010196979	18.993921135851146	0.019518241	0	0	0	4.345777645544878	0	0	24.052745419025744	0.1865385397009643	0	3.0876452825093788
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	4.534688964652185	0.6544735229976069	0	0	0	0	0	0	8.906874720506398	0	0	0	0	4.01911	0	0	0.8475368134843378	2.172344087743451	0	0.00347451	0	0.83888	1.386892581713698	0	0	0	0	7.3093214100772705	0	0	0.058549941	0	0	0	0	28.90989592434529	4.063742784250494	1.1072290726396985	0	0.4283185529301203	9.289229805170413	0.096875174	0.7448974851132919	0	7.512140748182147	0	8.91064747	19.010102513728025	0	0.77888	0.011224041	0	0	0	0	1.2259897257629744	0	0	0	2.60089	0	0	1.0860116290721853	0	0	0.26456	31.3327529	0.2929381790353968	0	0.1881560772911313	0	0.3255923690483792	0.1351208020926917	0.8867360587010548	0.14596	1.00855	1.6320607978787507	0	0	36.23717496937994	2.346496800876665	0	0	0.2642218151339362	1.88042	0.5653889643855685	0.942051296	0	0	0	0	2.642795604499121	0	3.292218432171059	3.635275308387397	0	1.3288446364354032	13.975788540733204	18.968399775976728	0	0	0	7.955049614106877	3.0724980177942203	0	0.2845238239872613	0	0	0	0	0	0	0	0	0	4.298146995537879
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2.9966660534370777	49.26415988120975	0	47.30534003414286	11.795915985445696	7.597974478215003	23.613796095151127	0	38.12477526878409	77.92277080462534	0	45.43479203923874	0.4502796123059973	5.20615	70.98923063825166	0	16.028965601653677	38.405742973859006	61.932326182228806	0.07805374	32.74531515549431	0	0.8665835584833225	71.10021775412429	83.78691927179631	0	72.57371051845875	16.78857428032055	54.55941222	67.38404381403544	0.3873935452728103	0	76.85415016098874	1.799596726080307	55.24678869763104	0	2.1905428324639096	21.31840720039908	72.16693131556137	0.581018781	8.961231413055444	0.2522987339421872	78.1710297	84.57129518744634	10.547044424045684	89.83864318092087	7.902540949015901	0	0	8.03229	0.1555520023164857	48.708729234672326	0	73.07280324649852	1.81631	1.0972006926894604	42.88256106371165	0	87.03899229448945	5.05886	84.56806701	85.49205094523447	0.5558519078232607	3.1547939493865527	0	0	0	0.086371157	0	79.56451114	11.76986	0.1963991883208694	23.64613037946553	0.021639939	0	0	0.3748594927073713	0	0	3.733333714353973	0.1182579707149667	0.007889748	0.4016642182326411	0.1173175567946778	0	0.033186923	0.063469354	11.61724774	74.14885309	0	42.78443678448358	77.07967889	0	0.6013417764988377	4.456513973410264	90.68533513392984	0.040736075	54.02900616348954	56.04383668	27.639575958655502	92.71718121971948	10.795080600263455	4.813278171239568	1.2012338535384608	0	2.365532004202868	99.88356	0	76.19684388322626	66.51515280328884	91.14302788075052	89.91351474794108	43.410781378661454	0	81.06601757373507	0
k__Bacteria|p__Firmicutes|c__CFGB1872|o__OFGB1872	0.7798231716018899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508349	0	0	0	0	0	0	0	0	0	0	0.042280691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014301293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039604517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	0.7298846813190233	0	0	6.856738561781138	2.739598242055976	0	0	0	4.532399502788665	0	0	0	1.0453646453539065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2922960578777425	0	0	0	0	0.1683265397327513	0	0	0	0.7866893158243063	0.003029818	0	0	0	0	0	0	1.33518	0	1.6147478374059383	0	0	0	0	0	0	1.2347709	7.10594	0	0	0	0.041248483	0	0	0	0	0	0	0	0	0	0.20418	0	0	2.901077141484946	0	0	0	0	0	1.889588215784064	0	0	0.2772892880394807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.517228917289949
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.2202793282144631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2715889214478514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004225726	0	0	0	0	0	0	0	0	0.005968188	0	0	0	0	0	0	0	1.1296491526724757	0	0	0	0	0	0	0	0.000707639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011463816	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1705|o__OFGB1705	0.07723995	0	0	0	0.3230774799040985	0	0	0	0	0	0	0	0	0.10131	0	0	0	0	0	0	0	0.22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7579062875622529	1.3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2873137246582552
